Area;Zona;Sottoarea;Latitudine;Longitudine;Data;Vendite.previste;Vendite.previste.approssimate;Mean.Absolute.Error;Root.Mean.Squared.Error;Mean.Squared.Error;Mean.Absolute.Percentage.Error
;;;;;26/05/2016;2,1809;2;0,2201;0,2962;0,0878;11,2075
;;;;;27/05/2016;2,7633;3;0,2192;0,295;0,087;11,1934
;;;;;28/05/2016;0,2864;0;0,2194;0,2952;0,0872;11,2136
;;;;;29/05/2016;0,0734;0;0,2193;0,2952;0,0872;11,2166
Area_30;Zona_11;Sottoarea_83;45,66533932;9,218613368;20/05/2016;6,5235;7;0,3166;0,4558;0,2077;9,471
;;;;;21/05/2016;1,3196;1;0,3141;0,4507;0,2031;9,471
;;;;;22/05/2016;0,0633;0;0,314;0,4508;0,2032;9,4637
;;;;;23/05/2016;4,2993;4;0,314;0,4511;0,2035;9,4192
;;;;;24/05/2016;5,37;5;0,3146;0,4515;0,2039;9,4192
;;;;;25/05/2016;5,5952;6;0,3141;0,4514;0,2037;9,4091
;;;;;26/05/2016;4,9444;5;0,3121;0,4479;0,2006;9,4091
;;;;;27/05/2016;5,5778;6;0,3124;0,4483;0,201;9,4224
;;;;;28/05/2016;1,2886;1;0,3125;0,4486;0,2012;9,4297
;;;;;29/05/2016;0,0658;0;0,3128;0,449;0,2016;9,4454
Area_30;Zona_11;Sottoarea_84;45,61098139;9,326723783;20/05/2016;6,7865;7;0,506;0,7179;0,5154;10,4295
;;;;;21/05/2016;1,7279;2;0,5028;0,7124;0,5075;10,4295
;;;;;22/05/2016;0,1385;0;0,5032;0,713;0,5083;10,4374
;;;;;23/05/2016;6,3486;6;0,5042;0,7137;0,5093;10,4601
;;;;;24/05/2016;6,6166;7;0,5052;0,7144;0,5103;10,4601
;;;;;25/05/2016;8,2265;8;0,5052;0,7147;0,5108;10,4605
;;;;;26/05/2016;7,3395;7;0,5008;0,7053;0,4975;10,4605
;;;;;27/05/2016;7,6703;8;0,5009;0,7057;0,498;10,4714
;;;;;28/05/2016;1,7411;2;0,4997;0,7047;0,4966;10,4635
;;;;;29/05/2016;0,1438;0;0,4995;0,7049;0,4969;10,4762
Area_39;Zona_15;Sottoarea_85;40,871425;14,23877117;20/05/2016;2,3063;2;0,2755;0,362;0,1311;13,718
;;;;;21/05/2016;0,5267;1;0,2735;0,3579;0,1281;13,718
;;;;;22/05/2016;0,02;0;0,2734;0,358;0,1281;13,7237
;;;;;23/05/2016;2,1667;2;0,2732;0,3579;0,1281;13,6681
;;;;;24/05/2016;2,9733;3;0,2732;0,3581;0,1282;13,6681
;;;;;25/05/2016;3,0861;3;0,2737;0,3584;0,1285;13,6995
;;;;;26/05/2016;2,5622;3;0,2722;0,3556;0,1265;13,6995
;;;;;27/05/2016;2,5289;3;0,2715;0,3549;0,126;13,5893
;;;;;28/05/2016;0,3735;0;0,2708;0,3542;0,1254;13,5845
;;;;;29/05/2016;0,02;0;0,2708;0,3543;0,1255;13,5955
Area_39;Zona_15;Sottoarea_86;40,79113662;14,07567162;20/05/2016;7,5891;8;0,6319;0,8627;0,7443;14,4415
;;;;;21/05/2016;2,3186;2;0,6266;0,8507;0,7238;14,4415
;;;;;22/05/2016;0,5456;1;0,6267;0,8512;0,7246;14,4549
;;;;;23/05/2016;7,6015;8;0,6229;0,8445;0,7131;14,4549
;;;;;24/05/2016;7,4885;7;0,623;0,8449;0,7139;14,4549
;;;;;25/05/2016;8,3453;8;0,6206;0,8419;0,7088;14,456
;;;;;26/05/2016;5,9742;6;0,6162;0,8332;0,6943;13,8954
;;;;;27/05/2016;5,0003;5;0,6163;0,8337;0,695;13,9042
;;;;;28/05/2016;2,0167;2;0,6149;0,8323;0,6928;13,9079
;;;;;29/05/2016;0,4635;0;0,6149;0,8327;0,6935;13,9193
Area_39;Zona_15;Sottoarea_87;40,8537444;14,2410586;20/05/2016;3,0095;3;0,3358;0,4316;0,1863;14,0722
;;;;;21/05/2016;0,9133;1;0,334;0,4284;0,1835;14,0722
;;;;;22/05/2016;0,4861;0;0,3344;0,4287;0,1838;14,0916
;;;;;23/05/2016;2,8227;3;0,3341;0,4286;0,1837;14,0161
;;;;;24/05/2016;3,2182;3;0,3342;0,4289;0,184;14,0161
;;;;;25/05/2016;3,7617;4;0,3332;0,4277;0,183;14,0103
;;;;;26/05/2016;2,6666;3;0,3318;0,4256;0,1811;14,0103
;;;;;27/05/2016;2,7063;3;0,3315;0,4255;0,1811;14,007
;;;;;28/05/2016;0,5934;1;0,3312;0,4253;0,1809;14,0162
;;;;;29/05/2016;0,4167;0;0,3316;0,4257;0,1812;14,0372
Area_40;Zona_15;Sottoarea_88;40,76065696;14,3746718;20/05/2016;15,0106;15;1,059;1,3881;1,9269;13,997
;;;;;21/05/2016;5,4008;5;1,0523;1,3753;1,8915;13,997
;;;;;22/05/2016;0,9312;1;1,0529;1,3763;1,8942;14,0103
;;;;;23/05/2016;13,2123;13;1,0516;1,3756;1,8924;13,8668
;;;;;24/05/2016;15,051;15;1,0529;1,3769;1,8958;13,8668
;;;;;25/05/2016;15,0967;15;1,0472;1,3672;1,8692;13,8571
;;;;;26/05/2016;12,438;12;1,0453;1,3657;1,865;13,8038
;;;;;27/05/2016;13,3696;13;1,0413;1,3601;1,8499;13,6739
;;;;;28/05/2016;5,5446;6;1,0397;1,359;1,8468;13,6798
;;;;;29/05/2016;1,4775;1;1,0379;1,3577;1,8432;13,6818
Area_41;Zona_15;Sottoarea_89;40,882091;14,2589085;20/05/2016;3,4658;3;0,3406;0,4319;0,1865;14,7195
;;;;;21/05/2016;1,4921;1;0,3391;0,4296;0,1846;14,7195
;;;;;22/05/2016;0,3492;0;0,339;0,4297;0,1846;14,7217
;;;;;23/05/2016;3,1923;3;0,3385;0,4293;0,1843;14,6229
;;;;;24/05/2016;2,9217;3;0,3388;0,4296;0,1846;14,6229
;;;;;25/05/2016;3,4553;3;0,3384;0,4294;0,1844;14,6269
;;;;;26/05/2016;2,849;3;0,3374;0,4282;0,1834;14,4695
;;;;;27/05/2016;3,0395;3;0,3366;0,4273;0,1826;14,3301
;;;;;28/05/2016;0,83;1;0,3355;0,426;0,1815;14,3233
;;;;;29/05/2016;0,3201;0;0,336;0,4264;0,1818;14,3467
Area_41;Zona_15;Sottoarea_90;40,90509673;14,47498589;20/05/2016;14,2477;14;0,891;1,1848;1,4038;15,3619
;;;;;21/05/2016;5,1536;5;0,8871;1,179;1,39;15,3619
;;;;;22/05/2016;1,6765;2;0,8881;1,1801;1,3925;15,3835
;;;;;23/05/2016;12,5072;13;0,8867;1,179;1,39;15,2463
;;;;;24/05/2016;15,7012;16;0,8881;1,1801;1,3927;15,2463
;;;;;25/05/2016;16,1825;16;0,8828;1,1708;1,3708;15,235
;;;;;26/05/2016;13,5844;14;0,8814;1,1697;1,3683;15,1825
;;;;;27/05/2016;12,8448;13;0,8787;1,1668;1,3614;15,0617
;;;;;28/05/2016;4,6259;5;0,8774;1,1659;1,3593;15,0683
;;;;;29/05/2016;1,9517;2;0,8787;1,167;1,3619;15,0934
