Sottoarea;Data;Vendite Previste;Mean Absolute Error;Root Mean Squared Error;Mean Squared Error;Mean Absolute Percentage Error
;21/05/2016;2,8555;0,4082;0,555;0,308;15,1179
;22/05/2016;1,1534;0,4079;0,555;0,308;15,0934
;23/05/2016;3,0203;0,4087;0,5556;0,3086;15,1231
;24/05/2016;3,43;0,4092;0,5561;0,3092;15,1189
;25/05/2016;5,2815;0,4087;0,5559;0,309;15,0154
;26/05/2016;4,217;0,4076;0,5548;0,3078;15,0154
;27/05/2016;4,0543;0,4084;0,5553;0,3084;15,0477
;28/05/2016;3,0164;0,4079;0,5551;0,3081;15,0085
;29/05/2016;1,0595;0,4074;0,5548;0,3079;14,9685
Sottoarea_17;20/05/2016;0,4944;0,1175;0,1671;0,0279;20,369
;21/05/2016;0,5382;0,1174;0,1672;0,0279;20,369
;22/05/2016;0,0883;0,1176;0,1673;0,028;20,369
;23/05/2016;0,0871;0,1178;0,1675;0,028;20,369
;24/05/2016;0,1539;0,118;0,1676;0,0281;20,369
;25/05/2016;0,1148;0,1179;0,1676;0,0281;20,369
;26/05/2016;0,3188;0,1181;0,1678;0,0282;20,369
;27/05/2016;0,4944;0,1179;0,1677;0,0281;20,369
;28/05/2016;0,3902;0,1178;0,1676;0,0281;20,369
;29/05/2016;0,1117;0,1179;0,1678;0,0282;20,369
Sottoarea_18;20/05/2016;1,9678;0,2017;0,2647;0,0701;13,9763
;21/05/2016;1,5788;0,2007;0,2629;0,0691;13,9763
;22/05/2016;0,1206;0,201;0,2632;0,0693;14,004
;23/05/2016;1,5806;0,2008;0,2631;0,0692;14,004
;24/05/2016;1,8223;0,2008;0,2632;0,0693;14,004
;25/05/2016;2,2057;0,2012;0,2634;0,0694;14,0366
;26/05/2016;2,5162;0,2008;0,2631;0,0692;14,0366
;27/05/2016;2,2179;0,2008;0,2632;0,0693;14,0257
;28/05/2016;1,5725;0,2005;0,2629;0,0691;13,9724
;29/05/2016;0,1149;0,2008;0,2632;0,0693;14,0042
Sottoarea_19;20/05/2016;2,1646;0,2576;0,3746;0,1403;17,8164
;21/05/2016;0,8466;0,2572;0,3745;0,1402;17,8164
;22/05/2016;0,0233;0,2575;0,3748;0,1405;17,832
;23/05/2016;0,963;0,2577;0,3751;0,1407;17,8413
;24/05/2016;1,4067;0,2579;0,3754;0,1409;17,8413
;25/05/2016;1,9394;0,2584;0,3758;0,1412;17,8832
;26/05/2016;1,35;0,2584;0,376;0,1414;17,8832
;27/05/2016;1,9598;0,2586;0,3763;0,1416;17,8975
;28/05/2016;0,8489;0,2583;0,3762;0,1415;17,8975
;29/05/2016;0,0167;0,2587;0,3766;0,1418;17,9318
Sottoarea_2;20/05/2016;3,7223;0,3502;0,4775;0,228;16,0007
;21/05/2016;1,7619;0,3491;0,4763;0,2268;15,8396
;22/05/2016;0,5;0,3485;0,476;0,2266;15,7426
;23/05/2016;2,4205;0,3492;0,4764;0,227;15,7733
;24/05/2016;2,9195;0,3498;0,4769;0,2275;15,803
;25/05/2016;3,2398;0,3493;0,4766;0,2272;15,704
;26/05/2016;3,2361;0,3486;0,4761;0,2267;15,5895
;27/05/2016;2,2831;0,3484;0,4761;0,2267;15,5711
;28/05/2016;1,7759;0,3489;0,4766;0,2271;15,6005
;29/05/2016;0,5233;0,3491;0,4769;0,2274;15,6049
Sottoarea_21;20/05/2016;3,4817;0,3698;0,4956;0,2456;15,9782
;21/05/2016;2,3432;0,3687;0,4943;0,2443;15,809
;22/05/2016;0,7721;0,3684;0,4942;0,2443;15,8149
;23/05/2016;1,7446;0,369;0,4947;0,2447;15,8424
;24/05/2016;3,4316;0,3697;0,4952;0,2452;15,8721
;25/05/2016;3,0401;0,3698;0,4955;0,2455;15,8724
;26/05/2016;3,4669;0,3693;0,4951;0,2451;15,7635
;27/05/2016;2,7665;0,3671;0,4913;0,2414;15,7526
;28/05/2016;1,8775;0,3647;0,487;0,2372;15,7393
;29/05/2016;0,6171;0,3645;0,487;0,2372;15,7236
Sottoarea_22;20/05/2016;1,7108;0,3096;0,4676;0,2186;16,6761
;21/05/2016;1,8929;0,3084;0,4663;0,2175;16,5132
;22/05/2016;0,1833;0,3084;0,4666;0,2177;16,5275
;23/05/2016;1,0139;0,3089;0,4671;0,2181;16,554
;24/05/2016;1,9497;0,3093;0,4675;0,2185;16,5564
;25/05/2016;3,0887;0,3084;0,4668;0,2179;16,4288
;26/05/2016;2,5169;0,3073;0,4656;0,2168;16,4288
;27/05/2016;1,8302;0,3074;0,4659;0,2171;16,4363
;28/05/2016;1,7;0,3067;0,4656;0,2167;16,4026
;29/05/2016;0,1832;0,3063;0,4654;0,2166;16,3194
Sottoarea_23;20/05/2016;2,6499;0,3843;0,6497;0,4221;16,0729
;21/05/2016;1,8342;0,3838;0,6497;0,4222;15,974
;22/05/2016;0,154;0,3834;0,6498;0,4223;15,9827
;23/05/2016;1,5033;0,3837;0,6504;0,423;15,9678
;24/05/2016;3,0537;0,3842;0,651;0,4238;15,9704
;25/05/2016;3,0029;0,3832;0,6506;0,4233;15,9441
;26/05/2016;2,6277;0,3818;0,6493;0,4216;15,7349
;27/05/2016;2,6643;0,3804;0,6483;0,4202;15,7307
;28/05/2016;1,5429;0,381;0,6489;0,4211;15,7545
;29/05/2016;0,32;0,381;0,6493;0,4216;15,747
Sottoarea_24;20/05/2016;2,3215;0,3346;0,4844;0,2346;15,2254
;21/05/2016;2,7794;0,3334;0,4829;0,2332;15,0458
;22/05/2016;0,3465;0,3336;0,4833;0,2336;15,0644
;23/05/2016;1,7199;0,3339;0,4837;0,234;15,0767
;24/05/2016;2,2677;0,3342;0,4841;0,2344;15,0641
;25/05/2016;2,3144;0,3348;0,4846;0,2348;15,0951
;26/05/2016;2,4998;0,3331;0,4823;0,2326;15,0951
;27/05/2016;3,625;0,3335;0,4827;0,233;15,1198
;28/05/2016;2,1806;0,3339;0,4832;0,2335;15,1447
;29/05/2016;0,5662;0,3334;0,4829;0,2332;15,135
Sottoarea_25;20/05/2016;2,9537;0,343;0,4854;0,2356;15,8886
;21/05/2016;2,6869;0,3412;0,4826;0,2329;15,8886
;22/05/2016;0,1263;0,3389;0,4786;0,2291;15,8696
;23/05/2016;1,7731;0,3393;0,479;0,2295;15,8693
;24/05/2016;2,9566;0,3398;0,4795;0,2299;15,8824
;25/05/2016;2,9394;0,3401;0,4799;0,2303;15,9056
;26/05/2016;3,7533;0,3371;0,4733;0,224;15,9056
;27/05/2016;2,3722;0,3364;0,4727;0,2235;15,9091
;28/05/2016;1,9053;0,3366;0,4731;0,2238;15,9296
;29/05/2016;0,2313;0,3371;0,4736;0,2243;15,9578
Sottoarea_26;20/05/2016;3,1328;0,453;0,7566;0,5724;17,1499
;21/05/2016;3,7269;0,4521;0,7562;0,5719;16,9913
;22/05/2016;0,749;0,4508;0,7555;0,5707;16,9816
;23/05/2016;2,0032;0,4513;0,7562;0,5718;16,9956
;24/05/2016;3,3284;0,4517;0,7568;0,5727;16,9699
;25/05/2016;4,8609;0,4514;0,7571;0,5733;16,9763
;26/05/2016;3,1919;0,4515;0,7577;0,5741;16,9223
;27/05/2016;3,4135;0,4444;0,7373;0,5436;16,8977
;28/05/2016;1,2851;0,4448;0,7379;0,5445;16,9151
;29/05/2016;0,8845;0,4448;0,7384;0,5452;16,9051
Sottoarea_27;20/05/2016;2,1397;0,3026;0,4299;0,1848;16,3806
;21/05/2016;1,5508;0,3012;0,4281;0,1833;16,3806
;22/05/2016;0,2465;0,3013;0,4284;0,1835;16,3907
;23/05/2016;1,678;0,3019;0,4288;0,1839;16,4227
;24/05/2016;2,0293;0,3022;0,4292;0,1842;16,4227
;25/05/2016;2,7679;0,3023;0,4295;0,1845;16,4339
;26/05/2016;2,417;0,3021;0,4295;0,1845;16,3781
;27/05/2016;2,3457;0,2993;0,4231;0,179;16,3601
;28/05/2016;1,3638;0,2996;0,4235;0,1794;16,389
;29/05/2016;0,24;0,3002;0,4239;0,1797;16,4256
Sottoarea_28;20/05/2016;4,8348;0,551;0,7933;0,6293;15,3179
;21/05/2016;4,2843;0,551;0,7937;0,6299;15,2335
;22/05/2016;1,3493;0,5513;0,7943;0,6309;15,2389
;23/05/2016;2,4668;0,5517;0,7949;0,6319;15,2336
;24/05/2016;4,9386;0,5524;0,7957;0,6331;15,2261
;25/05/2016;4,3431;0,5528;0,7963;0,6341;15,2324
;26/05/2016;5,1599;0,5516;0,7954;0,6326;15,0176
;27/05/2016;8,7215;0,5508;0,7951;0,6323;14,9529
;28/05/2016;2,4567;0,5509;0,7956;0,6329;14,9561
;29/05/2016;1,0367;0,5513;0,7962;0,634;14,9646
Sottoarea_29;20/05/2016;3,9753;0,4984;0,7709;0,5942;16,0893
;21/05/2016;3,3265;0,4979;0,7709;0,5943;15,9621
;22/05/2016;0,2859;0,4981;0,7715;0,5951;15,9541
;23/05/2016;2,7615;0,4986;0,7721;0,5962;15,9601
;24/05/2016;3,1771;0,4986;0,7726;0,5969;15,943
;25/05/2016;3,2624;0,4982;0,7728;0,5972;15,928
;26/05/2016;2,6745;0,4976;0,7727;0,5971;15,7876
;27/05/2016;5,656;0,4976;0,7731;0,5977;15,7836
;28/05/2016;2,1585;0,4984;0,7739;0,5989;15,8113
;29/05/2016;0,2854;0,4989;0,7746;0,6;15,8269
Sottoarea_3;20/05/2016;0,7207;0,1385;0,192;0,0369;18,3322
;21/05/2016;0,1466;0,1387;0,1922;0,0369;18,3322
;22/05/2016;0,1141;0,1387;0,1922;0,0369;18,3322
;23/05/2016;0,1799;0,1389;0,1924;0,037;18,3322
;24/05/2016;0,3515;0,1392;0,1926;0,0371;18,3322
;25/05/2016;0,7009;0,1393;0,1927;0,0371;18,3322
;26/05/2016;0,1748;0,1392;0,1928;0,0372;18,3322
;27/05/2016;0,8111;0,1394;0,193;0,0372;18,4129
;28/05/2016;0,1877;0,1394;0,193;0,0373;18,4129
;29/05/2016;0,0758;0,1393;0,193;0,0373;18,4129
Sottoarea_30;20/05/2016;1,759;0,2161;0,2768;0,0766;14,9743
;21/05/2016;1,0502;0,2156;0,2764;0,0764;14,9743
;22/05/2016;0,09;0,2159;0,2766;0,0765;14,9978
;23/05/2016;1,766;0,2163;0,2769;0,0767;15,0212
;24/05/2016;1,909;0,2162;0,2769;0,0767;14,9938
;25/05/2016;1,5466;0,2165;0,2772;0,0768;15,0185
;26/05/2016;1,3487;0,216;0,2767;0,0766;15,0185
;27/05/2016;1,8056;0,2161;0,2769;0,0767;15,0112
;28/05/2016;0,8888;0,2165;0,2772;0,0768;15,0446
;29/05/2016;0,2133;0,2167;0,2774;0,0769;15,0534
Sottoarea_31;20/05/2016;2,6375;0,2777;0,3912;0,153;14,2755
;21/05/2016;2,073;0,2765;0,3895;0,1517;14,2755
;22/05/2016;0,6818;0,277;0,3899;0,152;14,3035
;23/05/2016;2,57;0,2774;0,3902;0,1523;14,3227
;24/05/2016;2,1166;0,2774;0,3904;0,1524;14,3227
;25/05/2016;2,5298;0,2776;0,3907;0,1527;14,3391
;26/05/2016;2,6134;0,2761;0,3883;0,1508;14,3391
;27/05/2016;2,4302;0,2757;0,3881;0,1506;14,2614
;28/05/2016;1,0767;0,2761;0,3884;0,1509;14,2805
;29/05/2016;0,5978;0,2755;0,388;0,1506;14,1856
Sottoarea_33;20/05/2016;0,4734;0,1429;0,1842;0,0339;18,7716
;21/05/2016;0,0499;0,143;0,1843;0,034;18,7716
;22/05/2016;0,0133;0,1432;0,1845;0,034;18,7716
;23/05/2016;0,7022;0,1435;0,1847;0,0341;18,7716
;24/05/2016;0,2426;0,1437;0,1849;0,0342;18,7716
;25/05/2016;0,7313;0,1434;0,1846;0,0341;18,7716
;26/05/2016;0,7139;0,1433;0,1846;0,0341;18,7716
;27/05/2016;0,7476;0,1429;0,184;0,0339;18,7716
;28/05/2016;0,1217;0,1427;0,1839;0,0338;18,7716
;29/05/2016;0,0133;0,1428;0,184;0,0339;18,7716
Sottoarea_34;20/05/2016;1,2409;0,1347;0,1956;0,0383;9,8207
;21/05/2016;0,2615;0,1343;0,1952;0,0381;9,8207
;22/05/2016;0,0555;0,1343;0,1952;0,0381;9,802
;23/05/2016;0,6867;0,1341;0,1952;0,0381;9,802
;24/05/2016;0,9986;0,1341;0,1953;0,0381;9,802
;25/05/2016;1,0261;0,1341;0,1954;0,0382;9,7959
;26/05/2016;1,2426;0,1336;0,1949;0,038;9,7959
;27/05/2016;1,2409;0,1333;0,1946;0,0379;9,7959
;28/05/2016;0,2567;0,1334;0,1948;0,0379;9,7893
;29/05/2016;0,0453;0,1335;0,1949;0,038;9,8071
Sottoarea_35;20/05/2016;3,7697;0,2995;0,4472;0,2;14,8093
;21/05/2016;1,5687;0,298;0,4452;0,1982;14,6115
;22/05/2016;0,8559;0,2981;0,4455;0,1985;14,5826
;23/05/2016;2,3258;0,2986;0,4459;0,1988;14,6046
;24/05/2016;2,8448;0,2992;0,4464;0,1992;14,6356
;25/05/2016;3,0354;0,2994;0,4467;0,1996;14,6304
;26/05/2016;2,2196;0,2985;0,4458;0,1988;14,6304
;27/05/2016;3,1981;0,2988;0,4463;0,1991;14,6533
;28/05/2016;1,1439;0,2985;0,4463;0,1992;14,638
;29/05/2016;0,51;0,2983;0,4463;0,1992;14,5751
Sottoarea_36;20/05/2016;3,1135;0,307;0,3948;0,1558;16,0115
;21/05/2016;2,0393;0,306;0,3936;0,1549;15,8735
;22/05/2016;0,9859;0,3059;0,3936;0,155;15,8816
;23/05/2016;2,0274;0,3059;0,3938;0,1551;15,8851
;24/05/2016;3,0109;0,3064;0,3942;0,1554;15,9028
;25/05/2016;2,6648;0,3059;0,3939;0,1552;15,8209
;26/05/2016;3,222;0,3049;0,3925;0,1541;15,8209
;27/05/2016;2,3873;0,3045;0,3923;0,1539;15,8007
;28/05/2016;2,0804;0,305;0,3926;0,1542;15,8313
;29/05/2016;0,7602;0,3052;0,393;0,1544;15,8473
Sottoarea_37;20/05/2016;8,7707;0,6591;0,8818;0,7776;16,2556
;21/05/2016;6,4726;0,6569;0,8792;0,773;16,1056
;22/05/2016;2,2446;0,6566;0,8793;0,7732;16,0823
;23/05/2016;3,8828;0,6569;0,8799;0,7742;16,0888
;24/05/2016;7,463;0,6575;0,8806;0,7755;16,0878
;25/05/2016;6,8252;0,6559;0,879;0,7727;15,8119
;26/05/2016;7,7478;0,6534;0,8759;0,7671;15,4494
;27/05/2016;7,5426;0,653;0,8759;0,7672;15,4213
;28/05/2016;6,5566;0,6537;0,8767;0,7686;15,4455
;29/05/2016;1,3103;0,6544;0,8774;0,7699;15,4645
Sottoarea_38;20/05/2016;1,6064;0,1915;0,2844;0,0809;13,4474
;21/05/2016;0,9252;0,1912;0,2841;0,0807;13,4474
;22/05/2016;0,1198;0,1915;0,2844;0,0809;13,4802
;23/05/2016;1,0128;0,1915;0,2845;0,081;13,4587
;24/05/2016;1,6211;0,1917;0,2848;0,0811;13,4587
;25/05/2016;1,5525;0,1914;0,2846;0,081;13,4587
;26/05/2016;1,3578;0,191;0,2844;0,0809;13,4587
;27/05/2016;1,5949;0,1914;0,2847;0,0811;13,4871
;28/05/2016;0,5434;0,1917;0,285;0,0812;13,5165
;29/05/2016;0,1233;0,1914;0,2849;0,0812;13,5165
Sottoarea_39;20/05/2016;2,9559;0,3553;0,5709;0,3259;16,2022
;21/05/2016;2,4593;0,3551;0,5711;0,3262;16,1371
;22/05/2016;0,3285;0,3552;0,5715;0,3266;16,1057
;23/05/2016;1,4437;0,3553;0,572;0,3272;16,1117
;24/05/2016;3,8149;0,3558;0,5725;0,3278;16,121
;25/05/2016;4,3184;0,3562;0,573;0,3284;16,1231
;26/05/2016;3,1409;0,3552;0,5723;0,3275;16,1231
;27/05/2016;3,2645;0,355;0,5725;0,3278;16,0625
;28/05/2016;1,9575;0,3552;0,573;0,3283;16,0785
;29/05/2016;0,12;0,3556;0,5735;0,3289;16,0975
Sottoarea_4;20/05/2016;2,1192;0,2297;0,3175;0,1008;14,4707
;21/05/2016;2,9869;0,229;0,3167;0,1003;14,4707
;22/05/2016;0,1367;0,2287;0,3166;0,1002;14,4172
;23/05/2016;1,0205;0,2291;0,3169;0,1004;14,4467
;24/05/2016;1,7854;0,2294;0,3172;0,1006;14,4467
;25/05/2016;2,4185;0,2297;0,3175;0,1008;14,4571
;26/05/2016;2,9653;0,2291;0,3169;0,1004;14,4571
;27/05/2016;2,2652;0,2291;0,3171;0,1006;14,4464
;28/05/2016;1,1268;0,2294;0,3174;0,1008;14,4564
;29/05/2016;0,1367;0,2294;0,3176;0,1009;14,464
Sottoarea_40;20/05/2016;4,2435;0,4992;0,6878;0,4731;18,2475
;21/05/2016;2,9313;0,4977;0,6862;0,4709;18,0189
;22/05/2016;0,5862;0,4975;0,6864;0,4711;17,9321
;23/05/2016;2,2238;0,4981;0,687;0,472;17,9501
;24/05/2016;3,8015;0,4989;0,6877;0,4729;17,9669
;25/05/2016;6,8856;0,4983;0,6875;0,4727;17,9231
;26/05/2016;4,7708;0,4977;0,6872;0,4723;17,7888
;27/05/2016;4,3954;0,4977;0,6876;0,4728;17,7737
;28/05/2016;3,4782;0,4986;0,6883;0,4737;17,8088
;29/05/2016;0,893;0,4989;0,6888;0,4744;17,8093
Sottoarea_41;20/05/2016;3,7301;0,3212;0,4473;0,2001;16,8143
;21/05/2016;2,1871;0,3205;0,4468;0,1997;16,71
;22/05/2016;0,7222;0,3198;0,4461;0,199;16,5878
;23/05/2016;1,9244;0,3195;0,4461;0,199;16,5749
;24/05/2016;2,5506;0,3199;0,4466;0,1994;16,5865
;25/05/2016;2,7088;0,3193;0,4461;0,199;16,4832
;26/05/2016;3,6494;0,3184;0,4452;0,1982;16,4832
;27/05/2016;3,8859;0,3183;0,4453;0,1983;16,4368
;28/05/2016;1,605;0,3176;0,4448;0,1979;16,3269
;29/05/2016;0,5526;0,317;0,4444;0,1975;16,2238
Sottoarea_42;20/05/2016;5,3589;0,4798;0,6453;0,4164;15,6214
;21/05/2016;4,166;0,4791;0,6448;0,4158;15,5657
;22/05/2016;0,9638;0,4784;0,6445;0,4153;15,5125
;23/05/2016;2,4117;0,4793;0,6451;0,4162;15,5411
;24/05/2016;7,196;0,4797;0,6456;0,4168;15,5423
;25/05/2016;4,2177;0,4797;0,6459;0,4172;15,5282
;26/05/2016;5,2329;0,4785;0,6448;0,4158;15,5282
;27/05/2016;4,8544;0,4787;0,6452;0,4163;15,5339
;28/05/2016;3,0636;0,4795;0,6459;0,4171;15,5627
;29/05/2016;1,3723;0,4804;0,6465;0,418;15,5924
Sottoarea_43;20/05/2016;7,719;0,7893;1,1472;1,3161;18,9431
;21/05/2016;3,8715;0,7892;1,1477;1,3172;18,8043
;22/05/2016;2,2399;0,7901;1,1487;1,3196;18,8191
;23/05/2016;3,8168;0,7906;1,1497;1,3217;18,8315
;24/05/2016;5,0723;0,7914;1,1507;1,3241;18,831
;25/05/2016;7,6835;0,7918;1,1515;1,326;18,8064
;26/05/2016;7,9945;0,7903;1,1506;1,3239;18,5216
;27/05/2016;6,9011;0,7894;1,1504;1,3234;18,4266
;28/05/2016;3,8789;0,7908;1,1515;1,326;18,4632
;29/05/2016;1,2813;0,7907;1,1521;1,3273;18,4428
Sottoarea_44;20/05/2016;3,2761;0,3699;0,5971;0,3566;16,6214
;21/05/2016;4,0259;0,3686;0,596;0,3552;16,4343
;22/05/2016;0,5331;0,3678;0,5956;0,3547;16,3013
;23/05/2016;1,5755;0,3677;0,5959;0,3551;16,2961
;24/05/2016;2,2717;0,3682;0,5965;0,3558;16,2978
;25/05/2016;3,0099;0,3675;0,5963;0,3556;16,1813
;26/05/2016;3,38;0,3657;0,5941;0,353;16,1813
;27/05/2016;3,0507;0,3658;0,5946;0,3535;16,1812
;28/05/2016;2,8;0,3664;0,5951;0,3542;16,2125
;29/05/2016;0,7254;0,3665;0,5956;0,3547;16,2135
Sottoarea_45;20/05/2016;3,3676;0,3609;0,5996;0,3595;16,6092
;21/05/2016;1,7511;0,3598;0,5988;0,3586;16,4424
;22/05/2016;0,2507;0,3573;0,5949;0,3539;16,4268
;23/05/2016;1,4362;0,3579;0,5955;0,3546;16,457
;24/05/2016;2,3429;0,358;0,596;0,3552;16,4293
;25/05/2016;2,0509;0,3582;0,5964;0,3557;16,4321
;26/05/2016;1,5966;0,358;0,5967;0,356;16,3683
;27/05/2016;3,3531;0,3586;0,5973;0,3567;16,4035
;28/05/2016;1,52;0,3593;0,5979;0,3574;16,4385
;29/05/2016;0,2088;0,359;0,598;0,3576;16,4173
Sottoarea_46;20/05/2016;3,4311;0,5311;1,3558;1,8382;18,1754
;21/05/2016;2,4976;0,5308;1,3568;1,8408;18,0614
;22/05/2016;0,3929;0,5318;1,3581;1,8445;18,1002
;23/05/2016;2,0798;0,5328;1,3595;1,8482;18,1384
;24/05/2016;3,8934;0,5333;1,3608;1,8517;18,1157
;25/05/2016;3,1048;0,5294;1,3576;1,843;17,8833
;26/05/2016;3,5107;0,5271;1,3569;1,8411;17,8833
;27/05/2016;3,605;0,5259;1,3573;1,8423;17,8003
;28/05/2016;1,6621;0,5263;1,3586;1,8457;17,8212
;29/05/2016;0,49;0,5259;1,3595;1,8484;17,7792
Sottoarea_47;20/05/2016;1,433;0,197;0,2591;0,0671;13,6359
;21/05/2016;0,6166;0,1964;0,2583;0,0667;13,6359
;22/05/2016;0,0331;0,1965;0,2585;0,0668;13,6316
;23/05/2016;1,0152;0,1964;0,2585;0,0668;13,6098
;24/05/2016;1,0288;0,1967;0,2588;0,067;13,6098
;25/05/2016;1,5381;0,197;0,259;0,0671;13,6369
;26/05/2016;1,5802;0,1963;0,2581;0,0666;13,6369
;27/05/2016;1,6162;0,196;0,2579;0,0665;13,5876
;28/05/2016;0,5763;0,1962;0,2581;0,0666;13,5927
;29/05/2016;0,1312;0,1965;0,2584;0,0668;13,6156
Sottoarea_48;20/05/2016;0,4649;0,1645;0,2617;0,0685;15,5263
;21/05/2016;0,1797;0,1644;0,2618;0,0685;15,5263
;22/05/2016;0,0245;0,1642;0,2618;0,0685;15,5263
;23/05/2016;0,1933;0,1644;0,2621;0,0687;15,5263
;24/05/2016;1,0864;0,1647;0,2623;0,0688;15,5263
;25/05/2016;0,2781;0,1644;0,2621;0,0687;15,4475
;26/05/2016;0,5904;0,1642;0,2622;0,0687;15,4475
;27/05/2016;0,5354;0,1638;0,262;0,0686;15,4475
;28/05/2016;0,4501;0,1638;0,2621;0,0687;15,4425
;29/05/2016;0,0473;0,164;0,2624;0,0688;15,48
Sottoarea_49;20/05/2016;0,7419;0,1544;0,2198;0,0483;12,0371
;21/05/2016;0,3888;0,154;0,2194;0,0481;12,0371
;22/05/2016;0,0159;0,1542;0,2196;0,0482;12,0624
;23/05/2016;0,3198;0,1545;0,2198;0,0483;12,0624
;24/05/2016;0,7503;0,1549;0,2201;0,0484;12,0624
;25/05/2016;0,8183;0,155;0,2203;0,0485;12,0624
;26/05/2016;0,3236;0,1547;0,22;0,0484;12,0624
;27/05/2016;0,8467;0,1548;0,2202;0,0485;12,0735
;28/05/2016;0,08;0,1546;0,2201;0,0484;12,0735
;29/05/2016;0,0081;0,1541;0,2195;0,0482;12,0735
Sottoarea_5;20/05/2016;3,5569;0,4556;0,622;0,3869;17,6279
;21/05/2016;2,2661;0,454;0,6203;0,3847;17,4043
;22/05/2016;0,6233;0,4541;0,6206;0,3852;17,4126
;23/05/2016;2,8055;0,4547;0,6212;0,3859;17,4305
;24/05/2016;3,2323;0,4547;0,6215;0,3863;17,422
;25/05/2016;3,8302;0,4554;0,6221;0,387;17,4505
;26/05/2016;4,0671;0,4524;0,6164;0,38;17,4505
;27/05/2016;4,3059;0,4527;0,6169;0,3806;17,4687
;28/05/2016;1,6765;0,4527;0,6172;0,3809;17,4804
;29/05/2016;0,9392;0,4535;0,6178;0,3817;17,517
Sottoarea_50;20/05/2016;5,0827;0,572;0,8342;0,6959;18,2653
;21/05/2016;3,8045;0,5708;0,8334;0,6945;18,0574
;22/05/2016;1,1703;0,5695;0,8324;0,6928;18,043
;23/05/2016;3,7893;0,5698;0,833;0,6939;17,9971
;24/05/2016;5,3943;0,5705;0,8338;0,6952;17,9815
;25/05/2016;6,0798;0,5714;0,8346;0,6965;18,0124
;26/05/2016;9,9117;0,5706;0,8343;0,6961;18,0124
;27/05/2016;6,2504;0,5696;0,8338;0,6952;18,0185
;28/05/2016;2,0658;0,5703;0,8346;0,6965;18,0405
;29/05/2016;1,4065;0,5701;0,8349;0,697;18,0085
Sottoarea_52;20/05/2016;3,6749;0,3683;0,5065;0,2565;16,0243
;21/05/2016;2,6189;0,3677;0,5061;0,2561;15,9099
;22/05/2016;0,4283;0,3674;0,506;0,2561;15,8329
;23/05/2016;1,4139;0,368;0,5065;0,2566;15,8625
;24/05/2016;2,5702;0,368;0,5067;0,2568;15,8547
;25/05/2016;2,8887;0,3654;0,5018;0,2518;15,7116
;26/05/2016;2,8405;0,3641;0,5003;0,2503;15,5289
;27/05/2016;3,5061;0,3647;0,5008;0,2508;15,5584
;28/05/2016;2,2486;0,3651;0,5013;0,2513;15,5744
;29/05/2016;0,5187;0,3648;0,5012;0,2512;15,5793
Sottoarea_53;20/05/2016;3,5664;0,4102;0,5322;0,2833;16,6374
;21/05/2016;3,1108;0,4093;0,5313;0,2823;16,4859
;22/05/2016;1,2652;0,4097;0,5318;0,2828;16,5015
;23/05/2016;1,3282;0,4104;0,5323;0,2834;16,5287
;24/05/2016;2,8512;0,4106;0,5327;0,2838;16,5345
;25/05/2016;2,8956;0,4111;0,5332;0,2843;16,5487
;26/05/2016;3,7012;0,41;0,532;0,283;16,5487
;27/05/2016;3,8981;0,4095;0,5317;0,2827;16,5116
;28/05/2016;2,6123;0,4094;0,5319;0,2829;16,5014
;29/05/2016;1,0727;0,4091;0,5318;0,2828;16,4767
Sottoarea_54;20/05/2016;2,7371;0,3783;0,5595;0,3131;18,559
;21/05/2016;2,206;0,3774;0,5589;0,3123;18,4114
;22/05/2016;0,4364;0,3778;0,5594;0,3129;18,4122
;23/05/2016;1,3578;0,3784;0,5599;0,3135;18,4349
;24/05/2016;1,315;0,3788;0,5604;0,314;18,434
;25/05/2016;1,6919;0,379;0,5608;0,3146;18,4199
;26/05/2016;1,9;0,3781;0,5601;0,3137;18,4199
;27/05/2016;2,3893;0,3737;0,549;0,3014;18,3972
;28/05/2016;1,7517;0,3709;0,5438;0,2957;18,3887
;29/05/2016;0,08;0,371;0,5441;0,2961;18,3926
Sottoarea_55;20/05/2016;3,0296;0,3769;0,523;0,2736;16,9425
;21/05/2016;2,0074;0,3765;0,5229;0,2734;16,8474
;22/05/2016;0,2522;0,3764;0,5231;0,2736;16,7925
;23/05/2016;1,7727;0,3771;0,5236;0,2741;16,8254
;24/05/2016;2,3932;0,3776;0,5241;0,2746;16,8352
;25/05/2016;2,1767;0,3781;0,5246;0,2752;16,8578
;26/05/2016;3,0537;0,3769;0,5232;0,2738;16,8578
;27/05/2016;2,9322;0,3772;0,5237;0,2742;16,869
;28/05/2016;1,7892;0,3779;0,5242;0,2748;16,9026
;29/05/2016;0,4824;0,3785;0,5247;0,2753;16,9302
Sottoarea_56;20/05/2016;0;0,0722;0,1746;0,0305;30,5435
;21/05/2016;0;0,0723;0,1747;0,0305;30,5435
;22/05/2016;4,00E-04;0,0725;0,1749;0,0306;30,5435
;23/05/2016;0;0,0726;0,1751;0,0307;30,5435
;24/05/2016;0,0111;0,0727;0,1753;0,0307;30,5435
;25/05/2016;3,00E-04;0,0729;0,1754;0,0308;30,5435
;26/05/2016;0,14;0,073;0,1756;0,0308;30,5435
;27/05/2016;0;0,0732;0,1758;0,0309;30,5435
;28/05/2016;0,005;0,0733;0,176;0,031;30,5435
