"Area","Zona","Sottoarea","Latitudine","Longitudine","Data","Vendite.previste","Vendite.previste.approssimate","Mean.Absolute.Error","Root.Mean.Squared.Error","Mean.Squared.Error","Mean.Absolute.Percentage.Error"
,,,,,"5/23/16","0.9014","1.0","0.3073","0.4822","0.2325","18.1777"
,,,,,"5/24/16","1.5865","2.0","0.3074","0.4825","0.2328","18.1919"
,,,,,"5/25/16","1.8049","2.0","0.3074","0.4829","0.2332","18.1919"
,,,,,"5/26/16","2.5562","3.0","0.3068","0.4825","0.2328","18.1919"
,,,,,"5/27/16","2.0079","2.0","0.307","0.4829","0.2332","18.183"
,,,,,"5/28/16","1.7701","2.0","0.3073","0.4834","0.2336","18.1891"
,,,,,"5/29/16","0.5229","1.0","0.3073","0.4837","0.2339","18.1651"
"Area_36","Zona_14","Sottoarea_74","45.42012743","8.9853806","5/20/16","3.3637","3.0","0.4452","0.6252","0.3908","18.2226"
,,,,,"5/21/16","3.2531","3.0","0.445","0.6253","0.391","18.1427"
,,,,,"5/22/16","1.0844","1.0","0.4452","0.6257","0.3916","18.1117"
,,,,,"5/23/16","1.9156","2.0","0.4448","0.6256","0.3914","18.1025"
,,,,,"5/24/16","3.7636","4.0","0.4454","0.6262","0.3922","18.1152"
,,,,,"5/25/16","2.8254","3.0","0.4449","0.6261","0.392","18.0061"
,,,,,"5/26/16","2.9614","3.0","0.4438","0.6252","0.3908","18.0061"
,,,,,"5/27/16","3.451","3.0","0.4435","0.6252","0.3908","17.9101"
,,,,,"5/28/16","3.095","3.0","0.4437","0.6256","0.3914","17.9145"
,,,,,"5/29/16","0.7587","1.0","0.4442","0.6262","0.3921","17.9401"
"Area_37","Zona_14","Sottoarea_75","45.26773892","9.514665032","5/20/16","2.5235","3.0","0.398","0.5681","0.3228","17.223"
,,,,,"5/21/16","1.9541","2.0","0.3983","0.5686","0.3233","17.2045"
,,,,,"5/22/16","0.2467","0.0","0.399","0.5691","0.3239","17.238"
,,,,,"5/23/16","1.3287","1.0","0.3991","0.5695","0.3243","17.2377"
,,,,,"5/24/16","2.1474","2.0","0.3995","0.57","0.3249","17.2318"
,,,,,"5/25/16","2.1435","2.0","0.3998","0.5704","0.3254","17.2091"
,,,,,"5/26/16","2.8349","3.0","0.3997","0.5707","0.3257","17.1496"
,,,,,"5/27/16","2.479","2.0","0.3997","0.571","0.326","17.0983"
,,,,,"5/28/16","2.09","2.0","0.4","0.5714","0.3265","17.1115"
,,,,,"5/29/16","0.5562","1.0","0.4007","0.572","0.3272","17.1407"
"Area_37","Zona_14","Sottoarea_76","45.11686115","9.068015915","5/20/16","2.5767","3.0","0.3559","0.4958","0.2458","14.7415"
,,,,,"5/21/16","2.0548","2.0","0.3557","0.4958","0.2459","14.6732"
,,,,,"5/22/16","0.3491","0.0","0.356","0.4963","0.2463","14.6604"
,,,,,"5/23/16","1.6951","2.0","0.3562","0.4967","0.2467","14.6679"
,,,,,"5/24/16","3.0183","3.0","0.3565","0.497","0.247","14.6478"
,,,,,"5/25/16","2.58","3.0","0.3563","0.4972","0.2472","14.587"
,,,,,"5/26/16","3.2218","3.0","0.3555","0.4964","0.2464","14.4502"
,,,,,"5/27/16","4.6489","5.0","0.3562","0.4969","0.2469","14.4809"
,,,,,"5/28/16","1.6367","2.0","0.3562","0.4972","0.2472","14.4884"
,,,,,"5/29/16","0.3449","0.0","0.3564","0.4975","0.2475","14.4885"
"Area_38","Zona_14","Sottoarea_77","45.50834843","9.246044214","5/20/16","9.507","10.0","0.5448","0.937","0.878","20.4034"
,,,,,"5/21/16","6.6908","7.0","0.5448","0.9377","0.8792","20.3318"
,,,,,"5/22/16","2.2224","2.0","0.5452","0.9385","0.8807","20.3029"
,,,,,"5/23/16","2.4984","2.0","0.5457","0.9393","0.8823","20.311"
,,,,,"5/24/16","10.2624","10.0","0.5458","0.94","0.8836","20.3062"
,,,,,"5/25/16","11.4058","11.0","0.5451","0.9401","0.8837","20.3062"
,,,,,"5/26/16","6.8829","7.0","0.5447","0.9404","0.8843","20.3062"
,,,,,"5/27/16","8.9239","9.0","0.5452","0.9412","0.8859","20.3173"
,,,,,"5/28/16","7.6197","8.0","0.5453","0.9419","0.8873","20.262"
,,,,,"5/29/16","2.0442","2.0","0.5464","0.9429","0.8891","20.3065"
"Area_38","Zona_14","Sottoarea_78","45.51394","9.20192","5/20/16","0.0","0.0","0.0335","0.0927","0.0086","32.7117"
,,,,,"5/21/16","0.0","0.0","0.0336","0.0927","0.0086","32.7117"
,,,,,"5/22/16","0.0","0.0","0.0336","0.0928","0.0086","32.7117"
,,,,,"5/23/16","0.0","0.0","0.033","0.0915","0.0084","32.5542"
,,,,,"5/24/16","0.0","0.0","0.033","0.0916","0.0084","32.5542"
,,,,,"5/25/16","0.0","0.0","0.0331","0.0917","0.0084","32.5542"
,,,,,"5/26/16","0.0084","0.0","0.0331","0.0918","0.0084","32.5542"
,,,,,"5/27/16","0.0","0.0","0.0332","0.0919","0.0084","32.5542"
,,,,,"5/28/16","0.0","0.0","0.0332","0.092","0.0085","32.5542"
,,,,,"5/29/16","0.0","0.0","0.0332","0.092","0.0085","32.5542"
"Area_38","Zona_14","Sottoarea_79","45.4881155","9.20217675","5/20/16","0.7099","1.0","0.1638","0.2764","0.0764","14.9363"
,,,,,"5/21/16","0.2656","0.0","0.1636","0.2764","0.0764","14.9363"
,,,,,"5/22/16","0.1559","0.0","0.1634","0.2764","0.0764","14.9363"
,,,,,"5/23/16","0.0919","0.0","0.1638","0.2767","0.0766","14.9363"
,,,,,"5/24/16","0.4309","0.0","0.1641","0.277","0.0767","14.9363"
,,,,,"5/25/16","0.4807","0.0","0.1642","0.2772","0.0769","14.9363"
,,,,,"5/26/16","0.4318","0.0","0.164","0.2773","0.0769","14.9363"
,,,,,"5/27/16","0.7475","1.0","0.1639","0.2774","0.0769","14.9363"
,,,,,"5/28/16","0.4938","0.0","0.1639","0.2776","0.077","14.9318"
,,,,,"5/29/16","0.1167","0.0","0.1637","0.2776","0.077","14.9318"
"Area_9","Zona_5","Sottoarea_80","44.66438295","10.98717598","5/20/16","2.4433","2.0","0.3138","0.4485","0.2012","18.6022"
,,,,,"5/21/16","1.9645","2.0","0.3127","0.4474","0.2002","18.4492"
,,,,,"5/22/16","0.1034","0.0","0.3132","0.4478","0.2006","18.478"
,,,,,"5/23/16","1.4788","1.0","0.3134","0.4481","0.2008","18.478"
,,,,,"5/24/16","1.742","2.0","0.3137","0.4485","0.2012","18.478"
,,,,,"5/25/16","2.0347","2.0","0.3143","0.449","0.2016","18.5191"
,,,,,"5/26/16","3.0757","3.0","0.3139","0.4489","0.2015","18.5191"
,,,,,"5/27/16","2.4119","2.0","0.3138","0.449","0.2016","18.4758"
,,,,,"5/28/16","1.2132","1.0","0.3138","0.4493","0.2018","18.442"
,,,,,"5/29/16","0.0533","0.0","0.3138","0.4495","0.2021","18.4137"
"Area_9","Zona_5","Sottoarea_81","44.63248793","10.98274483","5/20/16","1.869","2.0","0.2106","0.2859","0.0817","14.0853"
,,,,,"5/21/16","1.4968","1.0","0.2093","0.2838","0.0805","14.0853"
,,,,,"5/22/16","0.4405","0.0","0.2085","0.2827","0.0799","13.9754"
,,,,,"5/23/16","0.9491","1.0","0.2089","0.283","0.0801","13.9969"
,,,,,"5/24/16","1.7226","2.0","0.2092","0.2833","0.0803","13.9969"
,,,,,"5/25/16","2.1611","2.0","0.2092","0.2835","0.0804","13.9876"
,,,,,"5/26/16","1.869","2.0","0.2082","0.2819","0.0795","13.9876"
,,,,,"5/27/16","1.9518","2.0","0.208","0.2818","0.0794","13.9398"
,,,,,"5/28/16","1.1633","1.0","0.2081","0.282","0.0795","13.9545"
,,,,,"5/29/16","0.4405","0.0","0.2085","0.2823","0.0797","13.987"
"Area_9","Zona_5","Sottoarea_82","44.57736238","11.19947218","5/20/16","1.3067","1.0","0.1627","0.242","0.0586","11.0768"
,,,,,"5/21/16","0.523","1.0","0.1616","0.2403","0.0577","11.0768"
,,,,,"5/22/16","0.0467","0.0","0.1601","0.2372","0.0562","11.0243"
,,,,,"5/23/16","0.7217","1.0","0.16","0.2372","0.0563","11.0243"
,,,,,"5/24/16","0.819","1.0","0.1602","0.2374","0.0564","11.0243"
,,,,,"5/25/16","0.817","1.0","0.1605","0.2376","0.0565","11.0481"
,,,,,"5/26/16","1.2801","1.0","0.16","0.2372","0.0563","11.0481"
,,,,,"5/27/16","1.0443","1.0","0.1596","0.237","0.0562","11.033"
,,,,,"5/28/16","0.6733","1.0","0.1595","0.237","0.0562","11.0329"
,,,,,"5/29/16","0.0467","0.0","0.1586","0.2355","0.0555","10.8839"
"Area_30","Zona_11","Sottoarea_83","45.66533932","9.218613368","5/20/16","2.921","3.0","0.4348","0.6126","0.3753","19.0094"
,,,,,"5/21/16","2.8314","3.0","0.4352","0.6131","0.3759","18.993"
,,,,,"5/22/16","0.3067","0.0","0.4356","0.6136","0.3766","19.0136"
,,,,,"5/23/16","1.9513","2.0","0.4361","0.6142","0.3772","19.0064"
,,,,,"5/24/16","2.4447","2.0","0.4368","0.6148","0.378","19.0317"
,,,,,"5/25/16","3.161","3.0","0.4366","0.6149","0.3781","18.9537"
,,,,,"5/26/16","2.615","3.0","0.4357","0.6143","0.3773","18.9537"
,,,,,"5/27/16","4.2272","4.0","0.4358","0.6146","0.3778","18.9126"
,,,,,"5/28/16","1.5867","2.0","0.4363","0.6152","0.3785","18.9107"
,,,,,"5/29/16","0.3633","0.0","0.4371","0.6158","0.3792","18.951"
"Area_30","Zona_11","Sottoarea_84","45.61098139","9.326723783","5/20/16","5.3838","5.0","0.6429","0.939","0.8817","19.9845"
,,,,,"5/21/16","2.6367","3.0","0.6431","0.9396","0.8829","19.911"
,,,,,"5/22/16","0.4653","0.0","0.6439","0.9405","0.8845","19.8939"
,,,,,"5/23/16","3.234","3.0","0.6442","0.9412","0.8858","19.8853"
,,,,,"5/24/16","4.8071","5.0","0.6454","0.9421","0.8875","19.9171"
,,,,,"5/25/16","5.2602","5.0","0.6458","0.9429","0.889","19.9146"
,,,,,"5/26/16","4.5851","5.0","0.6444","0.9419","0.8871","19.9146"
,,,,,"5/27/16","5.5747","6.0","0.6441","0.9421","0.8876","19.7857"
,,,,,"5/28/16","2.7167","3.0","0.645","0.943","0.8893","19.808"
,,,,,"5/29/16","0.6367","1.0","0.6459","0.944","0.891","19.8298"
"Area_39","Zona_15","Sottoarea_85","40.871425","14.23877117","5/20/16","2.7692","3.0","0.1985","0.2657","0.0706","12.956"
,,,,,"5/21/16","1.632","2.0","0.1988","0.266","0.0707","12.9733"
,,,,,"5/22/16","0.4199","0.0","0.1992","0.2662","0.0709","13.0058"
,,,,,"5/23/16","0.6525","1.0","0.1991","0.2663","0.0709","12.9767"
,,,,,"5/24/16","2.3581","2.0","0.1992","0.2665","0.071","12.9733"
,,,,,"5/25/16","2.6365","3.0","0.199","0.2664","0.071","12.9733"
,,,,,"5/26/16","2.4421","2.0","0.1981","0.2652","0.0703","12.9733"
,,,,,"5/27/16","3.1091","3.0","0.1977","0.2648","0.0701","12.9733"
,,,,,"5/28/16","1.5193","2.0","0.1978","0.265","0.0702","12.9756"
,,,,,"5/29/16","1.0985","1.0","0.1969","0.2637","0.0696","12.9756"
"Area_39","Zona_15","Sottoarea_86","40.79113662","14.07567162","5/20/16","6.049","6.0","0.4344","0.6522","0.4254","16.4841"
,,,,,"5/21/16","3.2111","3.0","0.4334","0.6516","0.4246","16.3282"
,,,,,"5/22/16","1.7235","2.0","0.4341","0.6523","0.4254","16.3579"
,,,,,"5/23/16","2.0069","2.0","0.4334","0.6519","0.425","16.3497"
,,,,,"5/24/16","4.7305","5.0","0.434","0.6525","0.4258","16.3634"
,,,,,"5/25/16","5.0951","5.0","0.4338","0.6527","0.426","16.2789"
,,,,,"5/26/16","4.8552","5.0","0.4325","0.6515","0.4245","16.2789"
,,,,,"5/27/16","5.0562","5.0","0.4326","0.652","0.4251","16.2988"
,,,,,"5/28/16","3.5488","4.0","0.433","0.6526","0.4259","16.3176"
,,,,,"5/29/16","1.3394","1.0","0.4338","0.6532","0.4267","16.3496"
"Area_39","Zona_15","Sottoarea_87","40.8537444","14.2410586","5/20/16","2.4111","2.0","0.207","0.2704","0.0731","14.2377"
,,,,,"5/21/16","1.526","2.0","0.2068","0.2703","0.073","14.1917"
,,,,,"5/22/16","0.4271","0.0","0.2068","0.2704","0.0731","14.2028"
,,,,,"5/23/16","1.1409","1.0","0.2072","0.2707","0.0733","14.2317"
,,,,,"5/24/16","2.0268","2.0","0.2075","0.2709","0.0734","14.2603"
,,,,,"5/25/16","1.8997","2.0","0.2077","0.2711","0.0735","14.2613"
,,,,,"5/26/16","2.0342","2.0","0.2069","0.2702","0.073","14.2613"
,,,,,"5/27/16","2.3938","2.0","0.2069","0.2702","0.073","14.2426"
,,,,,"5/28/16","1.3439","1.0","0.2069","0.2704","0.0731","14.2337"
,,,,,"5/29/16","0.168","0.0","0.2066","0.2702","0.073","14.1825"
"Area_40","Zona_15","Sottoarea_88","40.76065696","14.3746718","5/20/16","9.9491","10.0","0.8728","1.1412","1.3023","18.9043"
,,,,,"5/21/16","6.5745","7.0","0.8708","1.1391","1.2976","18.8122"
,,,,,"5/22/16","1.8513","2.0","0.8715","1.14","1.2997","18.83"
,,,,,"5/23/16","4.3457","4.0","0.8697","1.1385","1.2962","18.824"
,,,,,"5/24/16","9.8273","10.0","0.871","1.1396","1.2987","18.8354"
,,,,,"5/25/16","10.1587","10.0","0.8722","1.1407","1.3011","18.8604"
,,,,,"5/26/16","10.2156","10.0","0.8706","1.1394","1.2982","18.5547"
,,,,,"5/27/16","9.0301","9.0","0.8696","1.1389","1.297","18.4984"
,,,,,"5/28/16","5.8383","6.0","0.8679","1.1375","1.294","18.4497"
,,,,,"5/29/16","2.4992","2.0","0.8679","1.138","1.295","18.4422"
"Area_41","Zona_15","Sottoarea_89","40.882091","14.2589085","5/20/16","2.4824","2.0","0.2463","0.3164","0.1001","14.8647"
,,,,,"5/21/16","1.6358","2.0","0.246","0.3163","0.1001","14.8144"
,,,,,"5/22/16","0.2373","0.0","0.2465","0.3166","0.1003","14.8452"
,,,,,"5/23/16","1.1268","1.0","0.2463","0.3165","0.1002","14.8363"
,,,,,"5/24/16","2.0609","2.0","0.2465","0.3168","0.1004","14.8409"
,,,,,"5/25/16","2.2712","2.0","0.2461","0.3164","0.1001","14.8409"
,,,,,"5/26/16","2.6895","3.0","0.2455","0.3159","0.0998","14.8409"
,,,,,"5/27/16","2.845","3.0","0.246","0.3162","0.1","14.8732"
,,,,,"5/28/16","1.4889","1.0","0.2459","0.3163","0.1","14.8402"
,,,,,"5/29/16","0.2514","0.0","0.2464","0.3166","0.1002","14.8725"
"Area_41","Zona_15","Sottoarea_90","40.90509673","14.47498589","5/20/16","8.286","8.0","0.6645","0.8608","0.741","16.6542"
,,,,,"5/21/16","5.0042","5.0","0.6622","0.8579","0.7359","16.5012"
,,,,,"5/22/16","1.3954","1.0","0.6622","0.8582","0.7365","16.4884"
,,,,,"5/23/16","3.9681","4.0","0.6613","0.8576","0.7356","16.4773"
,,,,,"5/24/16","7.5264","8.0","0.6614","0.8581","0.7363","16.4696"
,,,,,"5/25/16","7.2384","7.0","0.6624","0.8589","0.7377","16.494"
,,,,,"5/26/16","7.948","8.0","0.6594","0.8544","0.73","16.494"
,,,,,"5/27/16","8.3892","8.0","0.6587","0.854","0.7293","16.4567"
,,,,,"5/28/16","4.59","5.0","0.6588","0.8545","0.7301","16.4618"
,,,,,"5/29/16","1.4704","1.0","0.6579","0.8539","0.7291","16.4182"
